,Time (s),Time (d),Time (y),Residual
13996,1212703.5689503087,14.03592093692487,0.038454577909383204,18.33119293682384
13997,1212790.2153899309,14.036923789235312,0.03845732544995976,18.33213771773595
13998,1212876.861829553,14.037926641545752,0.03846007299053631,18.333082466593964
13999,1212963.5082691752,14.038929493856195,0.038462820531112864,18.334027183381785
14000,1213050.1547087973,14.039932346166635,0.03846556807168942,18.334971868083322
14001,1213136.8011484195,14.040935198477078,0.03846831561226596,18.33591652068249
14002,1213223.4475880417,14.04193805078752,0.038471063152842516,18.336861141163215
14003,1213310.0940276638,14.04294090309796,0.03847381069341907,18.337805729509434
14004,1213396.740467286,14.043943755408403,0.03847655823399562,18.33875028570509
14005,1213483.3869069081,14.044946607718844,0.038479305774572176,18.339694809734134
14006,1213570.0333465303,14.045949460029286,0.03848205331514873,18.340639301580527
14007,1213656.6797861524,14.046952312339727,0.03848480085572528,18.341583761228243
14008,1213743.3262257746,14.047955164650169,0.038487548396301835,18.34252818866126
14009,1213829.9726653968,14.048958016960611,0.03849029593687839,18.34347258386356
14010,1213916.619105019,14.049960869271052,0.038493043477454934,18.34441694681914
14011,1214003.265544641,14.050963721581494,0.03849579101803149,18.34536127751201
14012,1214089.9119842632,14.051966573891935,0.03849853855860804,18.346305575926177
14013,1214176.5584238854,14.052969426202377,0.038501286099184594,18.347249842045663
14014,1214263.2048635075,14.053972278512818,0.03850403363976115,18.34819407585451
14015,1214349.8513031297,14.05497513082326,0.0385067811803377,18.34913827733675
14016,1214436.4977427518,14.055977983133701,0.03850952872091425,18.350082446476428
14017,1214523.144182374,14.056980835444143,0.038512276261490806,18.351026583257603
14018,1214609.7906219962,14.057983687754586,0.03851502380206736,18.35197068766434
14019,1214696.4370616183,14.058986540065026,0.038517771342643906,18.35291475968072
14020,1214783.0835012405,14.059989392375469,0.03852051888322046,18.353858799290812
14021,1214869.7299408626,14.06099224468591,0.03852326642379701,18.354802806478723
14022,1214956.3763804848,14.061995096996352,0.038526013964373565,18.355746781228543
14023,1215043.022820107,14.062997949306792,0.03852876150495012,18.356690723524387
14024,1215129.669259729,14.064000801617235,0.03853150904552667,18.35763463335037
14025,1215216.3156993513,14.065003653927677,0.038534256586103224,18.358578510690613
14026,1215302.9621389734,14.066006506238118,0.03853700412667978,18.359522355529258
14027,1215389.6085785956,14.06700935854856,0.03853975166725633,18.36046616785045
14028,1215476.2550182177,14.068012210859,0.038542499207832884,18.361409947638332
14029,1215562.9014578399,14.069015063169443,0.03854524674840943,18.362353694877072
14030,1215649.547897462,14.070017915479884,0.03854799428898598,18.363297409550846
14031,1215736.1943370842,14.071020767790326,0.038550741829562536,18.364241091643812
14032,1215822.8407767063,14.072023620100769,0.03855348937013909,18.365184741140173
14033,1215909.4872163285,14.07302647241121,0.03855623691071564,18.366128358024117
14034,1215996.1336559507,14.074029324721652,0.038558984451292196,18.367071942279857
14035,1216082.7800955728,14.075032177032092,0.03856173199186875,18.368015493891594
14036,1216169.426535195,14.076035029342535,0.0385644795324453,18.368959012843554
